23,23,27,27,24,31,30,31,28,28,35,33,34,34,32,34,31,32,34,34,33,23,29,34,35,32,31,32,30,25,29,28,32,31,37,32,34,36,34,35,22,39,37,34,39,37,38,31,38,37,32,28,37,38,34,31,34,34,31,34,38,37,31,36,30,31,33,36,38,35,39,35,41,39,29,34,27,37,32,24,32,32,38,37,41,40,34,35,36,38,35,35,26,37,34,36,31,40,39,36,
16,26,24,20,31,34,32,30,27,35,32,27,33,35,31,33,27,31,31,36,30,34,37,29,36,30,29,32,18,36,32,35,36,31,31,33,35,32,39,36,34,33,34,23,33,35,35,39,34,35,36,36,36,37,34,38,39,33,35,38,37,34,33,37,33,37,36,37,33,33,26,35,30,38,37,40,41,37,27,36,37,35,22,40,24,37,40,36,39,36,36,37,31,38,36,37,39,34,38,40,
26,24,23,27,17,23,28,24,29,34,29,36,28,35,34,33,34,29,32,35,31,29,33,29,37,35,36,31,28,30,36,34,29,34,37,28,26,35,31,38,34,35,34,33,30,39,34,34,38,28,37,38,38,35,39,30,39,37,38,34,38,34,38,38,38,35,34,36,34,37,36,35,38,36,37,35,34,39,29,37,40,38,29,39,41,38,28,37,38,41,36,41,41,28,40,39,36,31,38,38,
22,27,28,28,27,27,29,30,33,37,29,34,18,26,19,31,29,35,37,28,33,28,30,35,30,31,34,33,25,33,34,35,33,36,35,30,30,31,38,30,31,30,33,40,40,37,28,33,39,37,39,36,30,28,36,39,37,37,35,36,36,39,29,38,34,37,37,36,37,38,32,37,26,31,38,30,25,37,37,39,37,37,32,31,24,39,42,32,37,34,38,28,38,33,33,25,22,39,22,39,
19,25,27,25,28,28,25,26,30,34,27,32,30,35,29,34,35,29,28,35,33,33,22,26,36,28,26,32,36,34,33,34,29,35,31,25,35,37,31,34,35,39,28,32,36,38,31,29,33,39,34,36,37,29,31,34,38,24,39,36,33,38,29,31,37,33,29,36,32,38,30,40,34,35,35,36,38,37,35,35,37,41,34,38,38,32,39,27,33,29,41,41,39,34,41,31,40,36,36,38,
26,27,25,30,29,18,27,29,30,32,31,29,28,32,27,31,31,38,34,34,33,34,34,32,33,38,37,31,35,34,30,30,35,35,35,39,31,38,38,36,40,36,36,39,18,37,37,40,36,35,22,33,34,37,39,35,31,36,37,36,38,33,34,35,37,38,36,34,36,36,34,36,35,29,37,36,36,41,36,33,34,41,38,40,43,37,42,35,34,36,41,38,31,36,41,40,40,35,35,39,
25,22,22,22,26,32,23,32,32,35,30,30,33,33,33,26,27,31,30,37,28,36,34,33,31,36,31,32,18,37,33,36,18,36,30,34,33,33,25,35,38,35,38,38,34,29,35,34,35,38,37,37,36,37,36,36,35,31,36,36,37,37,35,38,35,35,37,38,33,42,37,38,36,40,37,38,36,38,38,36,41,36,38,34,41,36,35,37,41,36,37,32,41,41,34,32,37,36,39,39,
25,20,27,12,28,31,32,25,32,32,30,30,34,30,35,26,34,33,34,36,29,37,29,21,35,36,36,35,32,37,35,33,35,33,31,38,32,27,35,39,38,37,34,36,29,29,35,37,29,30,38,32,25,39,34,38,29,27,34,31,37,37,31,37,37,37,37,32,36,38,36,36,41,40,34,35,32,41,33,38,31,39,36,32,36,36,37,37,34,36,42,29,36,39,36,40,42,41,37,40,
23,25,25,28,29,30,32,29,35,33,30,26,29,33,34,32,31,21,37,37,34,32,29,38,33,32,26,35,23,34,34,33,31,32,32,36,34,33,31,33,33,35,35,34,34,34,31,37,37,29,34,34,37,37,36,38,35,34,33,38,35,28,33,32,29,35,39,37,35,37,27,39,34,37,38,38,41,38,40,38,38,39,37,36,36,34,36,36,33,35,37,38,38,41,38,39,38,34,32,39,
23,27,25,30,29,34,32,27,30,28,30,30,33,26,34,35,32,31,21,33,35,30,32,33,35,37,35,34,31,35,31,34,36,29,34,35,33,35,34,26,31,31,37,32,36,34,36,35,37,33,39,35,38,33,35,27,40,31,38,33,38,37,32,37,38,39,30,36,35,27,36,35,33,33,34,33,37,28,27,36,37,41,38,36,31,35,36,41,35,37,32,40,36,36,24,26,39,38,28,38,
23,29,29,28,25,22,32,31,28,32,31,18,29,26,34,33,34,23,30,32,37,26,36,34,33,32,34,35,30,25,35,34,32,31,34,35,37,34,33,35,35,39,40,39,37,37,34,31,36,27,39,34,40,34,33,37,38,38,33,36,37,33,35,31,38,31,36,37,38,38,36,35,39,35,36,37,42,38,42,37,36,42,39,38,27,40,35,30,39,39,36,28,37,33,40,39,43,30,40,31,
25,28,23,28,26,33,31,26,32,26,33,30,34,16,27,33,30,26,32,34,16,26,32,32,36,30,26,33,36,31,34,27,33,32,30,35,35,29,35,38,38,34,38,29,25,37,35,36,37,34,35,29,39,38,34,38,40,38,37,22,35,35,34,38,34,37,32,27,37,36,33,34,37,34,35,38,34,27,41,38,41,41,33,38,36,39,37,36,42,37,40,39,38,36,35,40,37,37,40,33,
23,24,32,29,29,30,26,30,26,31,32,30,33,20,27,34,30,35,30,36,29,32,32,35,37,37,38,30,34,33,35,31,32,33,33,25,39,38,35,34,36,36,29,40,33,38,36,38,22,37,36,36,36,34,30,28,38,34,31,37,31,36,31,35,34,33,34,33,39,37,41,35,37,36,41,41,35,37,37,38,38,34,38,32,36,40,40,36,39,39,40,41,38,37,22,35,35,37,42,38,
22,22,26,24,23,28,25,28,21,26,29,30,30,30,25,33,29,31,34,30,33,35,31,32,31,27,26,36,28,36,30,31,33,33,37,24,33,36,29,35,34,32,35,37,34,39,35,36,34,28,35,35,36,34,33,38,36,35,33,37,37,35,37,38,37,37,34,31,34,37,30,36,36,25,41,35,40,36,40,32,34,35,30,40,40,36,42,43,35,34,34,38,35,40,34,30,38,35,38,41,
26,26,21,28,30,32,32,22,24,30,27,34,27,34,32,30,28,31,35,32,25,36,32,36,28,31,34,37,20,37,36,36,37,32,27,30,38,33,39,34,36,35,36,35,32,32,38,28,34,28,39,39,33,38,37,38,20,36,36,38,38,37,34,31,39,30,36,35,35,39,38,35,40,31,33,35,33,38,34,24,38,34,31,30,36,41,35,41,41,37,36,35,22,38,36,37,40,22,41,40,
13,21,22,23,24,31,32,28,34,30,23,26,27,28,25,30,30,31,29,34,27,36,32,35,33,34,31,32,34,35,35,34,36,33,34,24,35,36,32,39,35,40,36,25,37,35,36,34,27,32,38,34,35,36,29,34,31,33,37,35,28,32,37,37,36,35,31,31,36,37,36,29,35,25,36,32,36,37,33,36,36,34,34,43,30,36,42,36,38,43,30,39,35,41,40,36,39,40,37,34,
26,24,26,30,27,29,26,31,30,30,30,34,28,16,30,32,33,32,34,26,38,30,36,31,35,35,35,36,34,36,36,29,29,33,37,32,32,34,34,33,27,28,35,33,33,34,28,31,29,34,37,29,39,39,32,35,39,29,35,36,29,38,28,32,34,36,35,39,38,42,33,20,36,35,36,37,31,41,36,39,39,39,36,38,40,37,34,33,39,35,36,35,33,39,40,39,39,39,31,33,
23,26,30,28,29,31,27,27,32,35,31,26,33,32,33,31,31,33,35,33,32,33,37,36,29,34,31,32,33,34,35,28,34,36,40,32,36,36,31,35,39,39,34,34,36,33,37,39,33,32,36,32,36,31,36,37,38,35,32,38,29,31,37,29,24,39,37,29,34,37,36,42,35,29,38,36,36,37,35,37,35,41,38,35,36,37,30,42,37,37,36,39,30,36,36,34,35,32,35,37,
22,25,21,12,25,28,31,33,32,34,29,27,32,27,33,33,21,33,34,32,24,28,37,35,30,36,29,28,32,35,32,35,37,30,29,31,34,40,32,38,35,36,33,32,34,41,36,39,29,31,39,38,34,32,38,35,35,36,24,34,37,38,36,36,29,39,37,37,32,37,36,36,41,37,37,41,35,35,37,34,37,36,36,36,36,33,29,34,36,36,32,34,41,35,36,39,30,39,38,41,
25,17,26,28,24,29,33,33,26,29,29,30,34,31,34,29,31,32,37,29,28,33,33,35,37,31,36,32,36,30,29,35,35,34,35,35,33,32,26,36,36,32,38,38,33,34,35,38,38,30,29,36,33,31,33,37,39,37,37,34,36,38,38,24,32,25,33,32,35,38,37,38,38,37,35,42,41,36,33,42,38,36,22,35,30,32,36,39,35,33,30,42,37,31,35,30,33,35,37,37,
20,23,26,29,21,29,30,30,29,21,35,34,31,33,31,28,33,31,33,25,31,28,33,32,24,31,29,31,33,35,36,36,33,34,36,38,31,25,30,26,35,34,31,34,20,32,35,34,35,36,31,39,38,37,32,38,38,39,35,38,38,32,22,37,36,33,38,38,35,36,33,37,36,36,38,36,31,35,36,42,36,22,35,24,41,37,35,37,24,37,40,40,39,37,37,39,40,38,36,38,
24,23,27,24,27,30,28,28,33,26,32,34,30,32,32,33,26,33,32,33,28,30,31,28,34,21,33,27,35,31,30,28,33,35,35,39,24,33,35,38,31,35,32,36,30,31,35,35,36,36,32,32,35,25,30,38,39,36,35,35,36,34,38,38,32,20,36,37,32,29,33,38,39,35,38,36,34,34,37,37,41,40,38,34,36,35,37,36,35,40,38,36,41,35,39,43,40,34,40,38,
25,26,28,25,25,27,27,27,29,33,35,26,32,34,34,31,31,23,31,35,29,31,25,35,37,32,32,28,25,27,36,36,34,32,36,37,30,34,35,26,39,31,29,40,31,36,28,31,37,37,35,33,33,38,36,28,32,37,35,38,38,36,38,33,31,35,37,35,29,37,38,35,38,42,30,42,39,40,37,40,41,30,38,39,28,39,32,37,39,37,38,26,36,27,41,34,36,38,32,38,
26,27,23,24,30,21,32,30,31,32,29,34,25,33,25,32,30,39,31,34,36,32,25,33,33,29,28,36,32,36,30,31,34,35,33,35,31,39,32,39,34,38,39,38,40,34,35,38,34,33,39,32,35,34,36,35,25,35,33,28,36,35,30,39,36,37,38,37,32,37,36,35,41,30,33,34,33,31,41,38,36,33,42,38,22,40,41,39,40,36,37,40,39,39,35,39,38,38,34,31,
23,25,30,30,33,33,30,24,31,36,28,36,23,34,29,35,33,31,29,21,32,35,34,22,32,29,32,33,35,35,34,30,31,34,33,36,35,36,35,32,38,36,34,33,39,32,18,32,39,33,36,36,24,34,29,39,35,36,33,36,32,34,36,20,33,38,33,23,34,22,38,31,33,35,34,37,37,36,41,38,39,35,36,40,40,33,30,37,40,35,30,41,32,37,33,40,39,32,29,37,
23,26,19,30,26,28,32,29,29,31,31,28,26,34,30,35,31,28,29,31,35,37,29,29,30,35,25,34,32,36,28,26,37,34,34,34,32,36,39,39,31,39,38,37,36,39,31,20,39,29,36,37,34,29,32,31,36,36,32,33,37,37,34,32,29,32,38,36,38,39,34,38,32,36,38,37,37,25,36,33,35,39,35,38,36,40,36,40,35,29,38,35,35,35,39,36,32,37,33,36,
22,26,30,25,33,33,30,26,28,27,32,31,30,34,25,29,32,30,33,34,32,32,31,32,31,33,35,32,33,30,31,36,30,40,40,34,35,36,39,25,38,25,37,35,29,35,34,31,30,37,34,35,39,34,24,38,35,35,35,36,37,34,35,30,38,31,33,33,38,39,38,38,39,37,30,41,41,34,42,31,34,36,34,42,37,35,38,36,36,37,36,42,38,31,38,39,40,34,42,24,
24,26,24,24,28,22,32,32,32,30,18,34,27,30,35,27,33,34,36,35,26,28,35,37,34,33,33,35,30,36,36,26,18,31,33,34,34,39,32,33,37,35,35,37,35,34,28,34,37,34,31,31,37,36,39,38,35,35,36,22,38,38,36,25,35,25,34,34,37,33,25,39,36,41,36,33,39,39,39,31,38,31,36,42,32,31,37,40,34,31,35,32,35,35,37,39,30,39,39,37,
23,13,21,28,25,27,32,27,32,34,30,32,36,28,29,16,38,32,34,27,33,29,33,34,30,35,31,33,35,28,33,37,36,39,33,36,37,34,38,35,34,38,34,39,39,33,32,32,32,37,40,32,34,39,34,38,33,34,32,34,25,39,33,35,35,38,32,37,37,35,40,37,37,37,35,35,36,36,36,41,36,37,36,34,31,43,34,37,40,38,39,41,35,27,32,33,33,37,33,37,
27,22,30,31,34,28,21,25,28,20,28,31,33,26,34,33,38,18,32,33,36,36,31,35,32,32,34,35,37,30,29,36,26,34,30,37,34,32,38,34,40,34,38,27,38,32,39,39,29,36,39,38,38,34,29,38,37,34,34,39,37,37,35,38,34,34,38,36,35,32,35,35,42,39,32,38,40,24,42,35,33,31,37,29,31,34,36,36,36,37,33,40,39,35,39,38,36,37,39,39,
28,24,30,29,27,25,28,30,14,32,27,31,31,34,33,32,33,33,34,38,33,30,36,32,28,32,33,36,35,29,35,36,32,36,30,31,30,38,22,39,39,39,29,33,39,33,37,38,38,27,35,33,33,38,38,35,37,38,31,31,29,31,37,34,36,37,34,38,27,32,37,30,37,37,27,42,40,35,34,34,37,39,29,31,33,31,35,34,34,41,32,36,35,37,39,33,39,36,32,36,

26200,55700,66600,140900,232900,170000,273300,343500,372300,418500,293900,463500,261500,496700,456100,308200,328800,388700,339800,385900,357100,407700,430600,430500,422200,428500,815100,535400,561700,429500,534500,561000,567900,632700,559700,702600,630200,851900,730300,696000,692700,709200,747500,724500,705000,824100,938700,872000,1006400,807400,895700,882300,914500,997700,1003300,999800,1074300,976300,1007100,923900,1110800,1090900,1337600,1501100,1233300,1289000,1224500,1170200,1224200,1003600,1365800,1217900,1258100,1264800,1533600,1364300,1334000,1216200,1311700,1338000,1340300,1715600,1443800,2068900,2172900,1521800,1486100,1459900,1530000,1377700,1583800,1608000,1687100,1880200,1399700,1672800,1871200,1691600,1722900,2014500,
20600,68500,65900,175800,198800,182800,297700,324600,315300,408500,263300,441300,278900,472600,492700,370900,292900,481800,326400,388800,351000,397600,411500,438300,413700,402400,704300,502600,527800,420200,550300,539400,555400,674600,556000,682900,530700,834800,692500,680300,698400,710100,748900,766400,716000,794200,793200,873500,990000,834400,869000,869300,1011100,946700,950600,905700,1059400,938300,1420600,949600,965100,2015300,1293900,1148600,1084100,1193800,893500,1163300,1163900,953100,1252900,1189300,1330000,1499200,1351400,1477400,1423300,1198800,1497900,1320800,1668000,1345600,1371100,1884300,1635500,1429500,1634400,1301600,1468600,1222000,1511300,1619400,1667500,1502700,1515800,1409900,1683300,1683700,1847600,1695600,
26400,74900,66500,142300,164000,182000,279800,325400,318300,503000,252600,433000,309900,465200,504000,339800,300000,366600,313100,360900,390400,402300,389800,395300,411800,384200,782200,470800,515400,392200,569000,555500,595700,626200,547200,745900,533900,826700,678400,708000,687500,717700,721100,761600,687100,862300,1084600,807500,979500,822900,854400,893000,781800,981700,1005700,1025300,1042200,827200,1525200,1017400,1445700,1290800,1687600,1391900,1142600,1233200,964500,1113000,1194600,936600,1093100,1112700,1037400,1205700,1253600,1358500,1426900,1190300,1309100,1350600,1266800,1544500,1186400,1440300,1223500,1525300,1492300,1312800,1514100,1274900,1676500,1642600,1502500,1468800,1571000,1376000,1602500,1753300,1713600,1765000,
18500,42000,77900,144300,188000,179600,260100,265400,301400,216200,216300,431100,244800,504200,497000,341200,294700,353200,316400,360400,345800,415200,415600,395200,402100,407100,433900,473100,488200,394500,540100,515700,558700,632800,551000,655800,594600,785100,694200,723000,649700,705600,747600,755600,660700,835700,817900,810100,967600,866100,799800,867900,811500,906600,919900,1013900,984400,785800,1010900,822900,907900,1059800,1203800,1194400,1055900,1094500,1459900,1046900,1154400,988000,1017200,948700,1057700,1137300,1243600,1270200,1440200,1271400,1018500,1211500,1309600,1518100,1219000,1522500,1217700,1497100,1352400,1251400,1484300,1245800,1583000,1598100,1565100,1409000,1556400,1428600,1698400,1730600,1755000,1892900,
18900,61900,84200,140800,219900,309900,270800,296300,317600,198000,226100,431400,667000,469600,518300,339100,307400,336700,313100,374900,350100,406600,436400,397100,408700,418600,429700,464200,519800,394300,557400,470200,542900,642400,544100,618600,577600,787300,726600,933400,803200,710300,795500,765200,757600,857900,823700,807700,1476100,880800,782000,878200,781700,890200,820700,1059100,1009400,761500,978900,833000,850500,1248800,1132600,1358600,1076900,1239200,1122400,1025700,1188400,1022600,1050000,967000,1035000,1433500,1278400,1775100,1551300,1369500,1013900,1107300,1187600,1397300,1661300,1445800,1174300,1462500,1420000,1351700,1450500,1307900,1695000,1636500,1531400,1378100,1509500,1367800,1679900,1695800,1738300,1780800,
18600,68000,62100,159700,216100,278600,285800,298900,302800,214600,242100,413700,481700,448800,499700,346800,305900,345700,323800,359100,353900,376600,380700,395400,333400,398900,427800,461100,530600,440100,507000,504900,582700,626600,522400,573200,597700,599800,697000,604900,689000,701700,795200,777700,726900,773900,818900,795700,1417400,805200,773900,981400,778900,855100,801900,976000,1017100,747800,853300,851100,872400,1468100,1200000,1390900,1042900,1192000,1003900,1126500,1087200,1010100,1353200,1028300,1036100,1183700,1312000,1517900,2376600,1345700,1108200,1134800,1292100,1100400,1419700,1436500,1294400,1343900,1340000,1318400,1366300,1304500,1587900,1810800,1474000,1442800,1642100,1317000,1650300,1744500,1707400,1728400,
19800,69200,87100,152800,232400,181200,300600,314100,349400,218500,207600,439000,385300,430700,412100,337400,433000,358500,507400,343400,350800,390100,383500,413200,366000,398000,456100,505500,481900,458100,605400,501100,544700,634600,517600,553800,532600,548300,620900,611700,684300,707800,740200,757600,696000,716800,720500,806800,1477700,816800,772400,860200,790000,836700,782400,970500,1028100,865000,779700,835100,1486000,1472400,1179800,1216000,1110500,1032800,1303800,956000,1106900,1000200,1013200,991100,983400,1189100,1253600,1341300,1595500,1332600,1024800,1133300,1385700,1226700,1453200,1508700,1342800,1274000,1436400,1234500,1365500,1692900,1651200,1633200,1718400,1342400,1659600,1343900,1908300,1834900,1832900,1768400,
18400,41900,71400,133800,193100,183800,283200,331200,292900,204900,207100,407800,420800,451700,447200,305100,294300,441200,365000,349900,345800,362100,381600,393200,336300,396600,417400,508600,470500,444100,527100,465500,548400,663600,526000,433200,552800,504400,594200,622700,694700,779300,720600,739500,667400,700400,719500,813100,1051500,846100,805200,859500,780400,867400,761800,952300,1008300,816700,786600,892900,1126700,2265700,954000,1198100,1042600,1007400,1780900,1030200,1201000,1085600,962600,967000,1002500,1192400,1523400,1169400,1393100,1379900,1058300,1112700,1297300,1351200,1141300,1529600,1258300,1356000,1390600,1252900,1373600,1462000,1588700,1733300,1531700,1450500,1685600,1434300,1691800,1782900,2007500,1754500,
36600,66100,61600,134600,197600,183000,298000,306000,292900,210700,241700,391000,436000,429400,410400,302200,357800,387600,323200,360100,652100,376000,382400,365700,329300,396900,370700,501500,492700,401500,581500,460100,439600,654900,546500,450700,555800,544200,618300,598800,662800,985500,727000,769900,722100,691800,713200,842800,999800,824500,774800,858300,780900,829500,771400,962900,988200,841100,797000,899400,1223500,1748700,1745600,1143200,1056400,1218900,1465300,1030800,1099600,1123200,983200,978600,1037300,1377000,1431900,1193700,1518900,1300800,1084900,1135000,1112800,1591600,1063100,1491700,1335000,1334600,1447800,1266600,1458600,1508400,1587500,1588500,1362400,1727300,1789100,1394200,1756000,1916000,1701300,1720300,
18300,61200,63500,133800,222100,158400,309300,305800,268000,215700,228500,404100,443600,474100,399000,303900,454200,402900,317900,336400,318400,369000,372100,376100,328800,468700,417600,466700,454600,385700,456000,543200,437900,644300,533800,424700,545300,554400,594500,607200,678000,718300,730100,823200,661700,674700,725900,804300,1034100,803100,824800,858800,810800,829200,794200,1173900,1074500,1198100,758800,868100,1138900,1209100,1473600,1192200,1341400,1198900,1475400,1017300,1142500,1176400,1032500,1027200,1273900,1285100,1384300,1193700,1337200,1396400,1136800,1160800,1140200,1855200,1079300,1458300,1250300,1413700,1606500,1315200,1954300,1492600,1575400,1646300,1354500,1640500,1648400,1478200,1836200,1816800,1702000,1731400,
18300,72900,62800,133800,196700,208400,313400,307600,318900,240100,233400,435100,443100,481400,390300,318500,529800,387600,317400,340800,360400,401800,352400,365900,348000,425400,472200,461300,455200,419300,457500,436300,440000,605000,546200,531300,545500,548300,693600,589300,711100,715200,727800,838000,727000,655400,670800,793400,1082200,943500,898000,858400,886400,900600,756000,1115400,1081500,1115500,799800,902800,1229400,1028300,1056100,1373100,1422900,1324900,1641100,1011700,1142400,1175800,997200,1086700,1107600,1301000,1303100,1209100,1379500,1297100,1436500,1228000,1196900,1688100,2477000,1483200,1374400,1487700,1474200,1329200,1479400,1551300,1601100,1753000,1501700,1396900,1613600,1567700,1699300,1724600,1702700,1994600,
18400,129300,75700,134600,244700,148300,313400,318300,285600,250500,229100,268900,350600,421500,400100,347300,400600,414200,327300,340100,325900,379500,350400,365700,353400,396600,393100,464500,445100,398500,479100,455500,445300,614100,535200,450800,566700,543000,605700,589100,712500,715000,713800,739300,723400,654100,699100,839000,1043500,858900,730600,862600,883900,882400,774500,956800,989400,974500,818800,897600,1096000,1289200,984200,1298900,1383200,1293700,1781600,1051900,1150300,1281500,1053300,1093700,1165700,1195000,1404600,1313800,1339400,1286900,1358200,1139800,1349200,1372400,1679300,1638500,1427300,1490300,1565600,1902500,1585800,1640400,1582500,1606900,1418800,1403300,1717800,1525200,1762500,1741200,1830500,1852800,
18300,69300,68600,142800,230500,240600,251700,321000,315900,237500,236400,215600,365900,428800,389700,320800,421300,355300,297000,340200,347900,385900,352500,372400,355900,405900,514000,468100,446400,410300,430300,425300,439500,607500,535300,451900,543500,558700,600100,589100,699500,746600,753000,734400,704800,654400,671400,798100,829900,1475700,699100,867700,905200,845600,804100,987300,1044400,985400,961800,902900,1067300,1068100,1211600,1331100,1193200,1000800,1398100,1146000,1145900,1377900,1020600,1927500,1085200,1064400,1381700,1164600,1118200,1474000,1353100,1193100,1267900,1334300,1661200,1584500,1406100,1358100,1309100,1401000,1553000,1667800,1663300,1718800,1576300,1392500,1737100,1549800,1856700,1716600,1893700,1862500,
18300,42200,68000,131900,288000,215000,262000,308200,274000,212200,261300,277600,363700,464200,434700,326200,387100,322100,340800,336100,325400,393700,350800,365800,345700,424200,375200,509500,450800,405300,440200,446700,438100,595800,560700,512700,546700,541600,598300,589000,681200,692600,716100,731700,730600,667300,712800,884600,719100,875300,742700,856200,891800,866400,849200,932500,1096900,966400,885300,892200,1009200,975400,1093300,1172600,1265800,1125700,1788400,1242900,1190200,1226100,1092900,1271800,1133500,1168900,1319500,1078400,1096300,1357900,1252600,1254200,1115400,1305600,1590800,1672200,1389800,1380800,1243300,1318300,1541900,2384000,1567700,1583500,1495400,1354400,1821600,1532900,1686600,1686300,1850300,1796200,
18200,50100,72300,156100,189600,606600,233400,329900,315200,209000,219000,318500,370900,486300,399200,301700,346200,354700,350600,340500,328200,376900,380300,367300,352200,411400,398500,480300,620400,398500,493500,439300,444300,795300,588600,767900,545000,581000,598500,640400,684300,691200,759900,773300,717000,654600,906600,793400,699000,769300,756400,934500,783800,857800,811800,952300,997700,885700,843200,930900,839500,1191100,1086000,1171900,1206700,1312900,1462100,1091300,1199400,1249700,1202800,1278000,1144400,1051600,1637800,1048200,1098200,1397900,1344100,1439800,1131900,1360100,1449400,1650900,1444100,1380200,1257500,1252100,1519300,1556100,1767000,1652100,1549000,1436200,1633900,1542300,1773800,1903700,1704000,1731600,
18300,44400,72400,158300,218000,263600,234500,332900,298700,219400,335300,285700,375300,486100,353700,354100,319900,323200,352400,333100,309200,365600,351200,365700,430100,418600,415300,547100,443000,412700,796100,474300,439600,635200,601700,649900,554900,532300,614000,589000,690500,691400,765600,753500,717700,669300,852800,802000,808700,705800,745300,949300,772300,824400,830100,1137200,1004600,935800,811000,931000,997300,1172000,964000,1170500,1327800,1346700,1290900,1264400,1243900,1208500,1145300,1087200,1148700,1046000,1514200,1129900,1096200,1350500,1417500,1248700,1377600,1324500,1631600,1628300,1391400,1388800,1247900,1281100,1713800,1656200,1590200,1587700,1638400,1764000,1692200,1596200,1801000,1873300,1578000,1735800,
18300,45000,66600,140100,233300,278000,298200,185000,305700,209200,252500,238800,341600,435700,262400,374500,324000,322700,327700,334400,309000,362700,351200,384600,379400,418700,364800,537800,443900,414300,618100,487100,442400,590400,567100,598500,544000,521100,657000,589000,705300,705000,725300,731600,721000,654500,713500,826500,972000,746600,943400,1115800,766100,909000,775200,953700,976200,895500,812900,973600,1257600,1192500,835100,1203400,2073100,982900,1351600,1172500,1253500,1228600,1153900,1006000,1113500,1041100,1388500,1086200,1251700,1378100,1269600,1264100,1469800,1298100,1916300,1465200,1410800,1447300,1302500,1249900,1618100,1668700,1575000,1627000,1622900,1521500,1653700,1638800,1799100,1875900,1654700,1754500,
18600,76100,67700,138600,191200,235400,276100,185300,320300,226200,253800,237700,355900,489300,351100,346200,310300,322200,315200,316500,313700,362200,353400,376900,372400,401800,360700,521400,460200,426300,613100,524300,462800,584700,605200,457100,626500,521000,673700,587600,720200,724600,744900,734500,755900,796600,713700,800800,995200,723700,777300,1208200,734200,886200,781800,979600,1624300,1130900,785600,972700,1036900,1497100,1264600,1343900,1562000,1149600,1301700,1134600,1209400,1265500,1084200,997700,1251300,1049900,1356100,1126200,1087200,1362700,1389300,1275300,1221000,1260600,1694300,1446800,1394000,1729800,1236100,1287500,1555000,1761400,1770900,1829500,1671200,1654600,1676100,1621600,1795500,1871600,1470200,1817000,
21800,49100,69700,148700,138900,186200,241400,185600,306500,215600,246500,236700,331900,566700,351900,653800,321300,334400,318500,316700,338900,419600,351500,365700,372900,412900,387100,804100,474700,423500,635900,454200,676600,583300,585000,454100,640000,564200,677800,660300,943600,739800,805400,795700,780500,661400,818700,797300,1029300,667700,778200,894000,714200,875400,781500,1004300,1312600,987900,818300,978000,1095400,962800,1441600,1356300,1088100,1419700,1688500,1143500,1226100,1206700,1202700,996600,1163800,1076900,1428700,1154800,1249900,1385100,1378400,1363100,1471000,1416500,1749200,1550700,1511400,1553500,1245900,1451400,1556600,1690300,1764800,1820000,2573800,1620100,1648900,1679300,1792900,1769000,1597500,1786800,
19400,48800,62700,139300,192900,187000,282400,184900,297700,212400,227400,223500,364600,530400,346200,1306600,304600,333700,313400,319200,338200,381700,353400,652600,373600,411500,379300,705700,449700,455800,553700,479800,477000,620100,577500,448700,616000,563500,673400,666700,793800,749500,738900,832300,741100,659000,737600,798400,873500,676500,788200,860400,744000,891900,823000,991900,989000,1223800,823300,956200,1252700,1238300,1349200,1220400,1162700,1306200,1298300,1199200,1264200,1425200,1250200,1008400,1165200,1145900,1412900,1179000,1381100,1506700,1410300,1281400,1255800,1439800,1468500,1556300,1575700,1413000,1345100,1442600,1613800,1622500,1644500,1610000,1717200,1707000,1644500,1817500,1816800,1853500,1429200,1772800,
18900,49100,108500,141200,123000,309400,510900,185200,297200,222300,299500,214700,244600,585100,351400,473600,335100,322900,305800,316600,330600,378800,350500,449700,370700,412900,373600,518200,469400,462400,475900,486100,468800,640700,576000,690100,577900,562500,651800,1041700,702700,747200,748100,742500,756400,653800,740200,797600,754000,714600,816200,794500,752100,854700,812100,892400,1031900,1297400,852600,957100,1366900,1119300,1179800,1621100,1187800,1132400,1352100,1223000,1278900,1331700,1167600,1184700,1189500,1187600,1415200,1231400,1264300,1420000,1430500,1328100,1427000,1306900,1113200,1555600,1561600,1320800,1321700,1415000,1629700,1641100,1763100,1508500,1531900,1667100,1925300,1693800,1671500,1892900,1419400,1758100,
19800,60600,66500,140000,171700,309400,283200,212500,269200,196800,266000,226900,257000,637500,298000,484600,318500,317900,355400,318200,378900,390400,350500,379300,464100,420700,385100,522800,443900,425800,449600,499400,481300,592000,582800,440400,621000,562400,687200,993500,701700,915400,765100,775500,1008900,659700,682000,1016300,819900,710700,848900,816600,769100,864300,812600,892800,1069600,1083100,886900,996800,1250400,1088900,1244500,1540700,1278600,1162200,1233200,1218300,1241400,1155800,1181900,1137000,1298000,1101400,1508700,1268700,1206000,1416500,1473200,1442600,1346600,1383300,1154500,1604900,1441000,1351700,1310500,1426700,1775600,1683400,1787200,1533300,1524000,1756800,1707000,1678100,1741200,1809200,1375300,1970700,
